1536201431805,753,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536201461918,730,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,548296,0,1,3,0,0,0
1536201486538,1518,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,135789,0,1,3,0,0,0
1536201526250,541,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287701,0,1,3,0,0,0
1536201560145,10314,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298607,0,1,3,0,0,0
1536201582522,227,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536201599691,738,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536201648162,685,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,548171,0,1,3,0,0,0
1536201700290,1417,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,135789,0,1,3,0,0,0
1536201741487,984,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287300,0,1,3,0,0,0
1536201762102,10526,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298619,0,1,3,0,0,0
1536201806442,212,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536201856148,811,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536201883384,871,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,548318,0,1,3,0,0,0
1536201920633,1317,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,135789,0,1,3,0,0,0
1536201930225,641,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287711,0,1,3,0,0,0
1536201988840,8533,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298619,0,1,3,0,0,0
1536202033361,208,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202064528,705,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202113769,724,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,555757,0,1,3,0,0,0
1536202176890,1230,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,135789,0,1,3,0,0,0
1536202228990,660,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287709,0,1,3,0,0,0
1536202263826,10013,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298617,0,1,3,0,0,0
1536202297884,212,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202339588,718,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202359783,1015,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,560422,0,1,3,0,0,0
1536202381540,1657,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,135789,0,1,3,0,0,0
1536202393067,663,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287709,0,1,3,0,0,0
1536202434000,9534,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298617,0,1,3,0,0,0
1536202486371,225,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202537094,708,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536202576126,791,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,564531,0,1,3,0,0,0
1536202598165,1330,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,136169,0,1,3,0,0,0
1536202638097,701,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,287709,0,1,3,0,0,0
1536202689512,12650,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,298617,0,1,3,0,0,0
1536202745657,188,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536542334039,1115,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536542347180,1527,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,564532,0,1,3,0,0,0
1536542361376,1590,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,143918,0,1,3,0,0,0
1536542367728,486,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,296779,0,1,3,0,0,0
1536542376184,10364,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,308475,0,1,3,0,0,0
1536542396075,187,Log Out,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,3,0,0,0
1536545097646,611,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,5,0,0,0
1536545142619,2870,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,564892,0,1,5,0,0,0
1536545473185,715,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,5,0,0,0
1536545945520,1088,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,5,0,0,0
1536545969548,3799,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,564533,0,1,5,0,0,0
1536546138972,639,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6835,0,1,5,0,0,0
1536546165006,932,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,564532,0,1,5,0,0,0
1536546180599,1296,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,143913,0,1,5,0,0,0
1536546248994,579,Click Initial Assessment,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,297116,0,1,5,0,0,0
1536546274839,10433,Update Applicant First Name,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,308433,0,1,5,0,0,0
1536546326170,0,Log Out,500,java.lang.InterruptedException: sleep interrupted,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,false,Test failed: text expected to contain /Log in/,1088,0,1,5,0,0,0
1536546580725,774,Navigate to Landing Page,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,6768,0,1,5,0,0,0
1536546631829,1057,User Login,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,561517,0,1,5,0,0,0
1536546687276,3345,Search Life,200,OK,3_UI_UW_UpdateLifeDetails_SuperPolicyNonUHG 1-1,text,true,,144090,0,1,5,0,0,0
