timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect1536646346969,1033,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
1536646359602,906,User Login,200,OK,00_UW 2-1,text,true,,563477,0,1,2,0,0,0
1536646373019,1276,Search Life,200,OK,00_UW 2-1,text,true,,140122,0,1,2,0,0,0
1536646378061,567,Click Initial Assessment,200,OK,00_UW 2-1,text,true,,293815,0,1,2,0,0,0
1536646388251,201,Log Out,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
1536646389731,805,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
1536646401787,870,User Login,200,OK,00_UW 2-1,text,true,,564048,0,1,2,0,0,0
1536646415170,1151,Search Life,200,OK,00_UW 2-1,text,true,,140122,0,1,2,0,0,0
1536646420346,778,Click Initial Assessment,200,OK,00_UW 2-1,text,true,,303718,0,1,2,0,0,0
1536646430793,162,Log Out,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
1536646480277,870,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,2,4,0,0,0
1536646483028,880,Navigate to Landing Page,200,OK,00_UW 2-2,text,true,,6835,0,2,4,0,0,0
1536646492488,1032,User Login,200,OK,00_UW 2-1,text,true,,563635,0,2,4,0,0,0
1536646495372,1177,User Login,200,OK,00_UW 2-2,text,true,,563361,0,2,4,0,0,0
1536646506092,1277,Search Life,200,OK,00_UW 2-1,text,true,,140122,0,2,4,0,0,0
1536646509176,1212,Search Life,200,OK,00_UW 2-2,text,true,,140122,0,2,4,0,0,0
1536646511257,901,Click Initial Assessment,200,OK,00_UW 2-1,text,true,,303704,0,2,4,0,0,0
1536646514387,777,Click Initial Assessment,200,OK,00_UW 2-2,text,true,,293815,0,2,4,0,0,0
1536646521772,165,Log Out,200,OK,00_UW 2-1,text,true,,6835,0,2,4,0,0,0
1536646522909,1026,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,2,4,0,0,0
1536646528094,281,Log Out,200,OK,00_UW 2-2,text,true,,6835,0,2,4,0,0,0
1536646529842,1539,Navigate to Landing Page,200,OK,00_UW 2-2,text,true,,6835,0,2,4,0,0,0
1536646535146,884,User Login,200,OK,00_UW 2-1,text,true,,564007,0,2,4,0,0,0
1536646543329,778,User Login,200,OK,00_UW 2-2,text,true,,564317,0,2,4,0,0,0
1536646548604,1172,Search Life,200,OK,00_UW 2-1,text,true,,140122,0,2,4,0,0,0
1536646553548,469,Click Initial Assessment,200,OK,00_UW 2-1,text,true,,293022,0,2,4,0,0,0
1536646556649,1660,Search Life,200,OK,00_UW 2-2,text,true,,163854,0,2,4,0,0,0
1536646562293,627,Click Initial Assessment,200,OK,00_UW 2-2,text,true,,293815,0,2,4,0,0,0
1536646563640,195,Log Out,200,OK,00_UW 2-1,text,true,,6835,0,2,4,0,0,0
1536646572486,185,Log Out,200,OK,00_UW 2-2,text,true,,6835,0,1,2,0,0,0
1536646601293,1180,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
1536646603403,0,User Login,500,java.lang.InterruptedException: sleep interrupted,00_UW 2-1,text,false,Test failed: text expected to contain /Urgent work/,1088,0,3,5,0,0,0
1536646612032,683,Navigate to Landing Page,200,OK,00_UW 2-1,text,true,,6835,0,1,2,0,0,0
