1536201427169,1016,Navigate to Landing Page,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536201492443,633,User Login,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,186501,0,1,3,0,0,0
1536201530627,1090,Search Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,113135,0,1,3,0,0,0
1536201556341,642,Click Initial Assessment,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,302369,0,1,3,0,0,0
1536201582872,1449,Click Await Requirements,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,119295,0,1,3,0,0,0
1536201621033,86,Click Review Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,184882,0,1,3,0,0,0
1536201661397,1360,Click Finalise Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,157094,0,1,3,0,0,0
1536201705613,83,Click Finalisation Review,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,196049,0,1,3,0,0,0
1536201762690,1216,Issue Policy(Adviser to In Force),200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,127692,0,1,3,0,0,0
1536201792394,237,Log Out,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536201812654,779,Navigate to Landing Page,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536201878738,589,User Login,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,186501,0,1,3,0,0,0
1536201917543,1132,Search Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,113139,0,1,3,0,0,0
1536201952988,613,Click Initial Assessment,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,302385,0,1,3,0,0,0
1536202006989,1297,Click Await Requirements,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,119307,0,1,3,0,0,0
1536202050517,81,Click Review Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,184888,0,1,3,0,0,0
1536202058829,1205,Click Finalise Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,122969,0,1,3,0,0,0
1536202095344,59,Click Finalisation Review,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,196053,0,1,3,0,0,0
1536202143099,1378,Issue Policy(Adviser to In Force),200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,127697,0,1,3,0,0,0
1536202173686,224,Log Out,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536202211695,1182,Navigate to Landing Page,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536202241958,816,User Login,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,186501,0,1,3,0,0,0
1536202257853,1300,Search Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,113139,0,1,3,0,0,0
1536202290313,634,Click Initial Assessment,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,302648,0,1,3,0,0,0
1536202322815,1465,Click Await Requirements,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,119307,0,1,3,0,0,0
1536202353805,66,Click Review Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,184888,0,1,3,0,0,0
1536202401028,1862,Click Finalise Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,123349,0,1,3,0,0,0
1536202442225,85,Click Finalisation Review,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,196053,0,1,3,0,0,0
1536202498996,1299,Issue Policy(Adviser to In Force),200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,127697,0,1,3,0,0,0
1536202560497,222,Log Out,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536202613314,771,Navigate to Landing Page,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,3,0,0,0
1536202643173,546,User Login,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,186502,0,1,3,0,0,0
1536202668828,1237,Search Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,113139,0,1,3,0,0,0
1536202715852,655,Click Initial Assessment,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,302384,0,1,3,0,0,0
1536202723837,1522,Click Await Requirements,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,119307,0,1,3,0,0,0
1536202760219,79,Click Review Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,184888,0,1,2,0,0,0
1536202782372,1200,Click Finalise Policy,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,122969,0,1,2,0,0,0
1536202828103,83,Click Finalisation Review,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,196053,0,1,2,0,0,0
1536202874123,1244,Issue Policy(Adviser to In Force),200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,127691,0,1,2,0,0,0
1536202929759,265,Log Out,200,OK,6_UI_NB_BGB_LOAandCorro 3-1,text,true,,6835,0,1,2,0,0,0
1536543542039,697,Navigate to Landing Page,200,OK,6_UI_NB_BGB_LOAandCorro 2-1,text,true,,6835,0,1,2,0,0,0
1536543554450,4243,User Login,200,OK,6_UI_NB_BGB_LOAandCorro 2-1,text,true,,186885,0,1,2,0,0,0
1536543571119,30251,Search Policy,500,"Timed out after 30 seconds waiting for visibility of element located by By.xpath: //a[text()=""Initial Assessment (Initial Assessment)""]
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, mobileEmulationEnabled=false, networkConnectionEnabled=false, chrome={chromedriverVersion=2.40.565386 (45a059dc425e08165f9a10324bd1380cc13ca363), userDataDir=/var/folders/cv/48ns2jld1d11hnvgqfxfsvp40000gn/T/.org.chromium.Chromium.cwetHK}, takesHeapSnapshot=true, pageLoadStrategy=normal, databaseEnabled=false, handlesAlerts=true, hasTouchScreen=false, version=69.0.3497.81, platform=MAC, browserConnectionEnabled=false, nativeEvents=true, acceptSslCerts=false, acceptInsecureCerts=false, locationContextEnabled=true, webStorageEnabled=true, browserName=chrome, takesScreenshot=true, javascriptEnabled=true, cssSelectorsEnabled=true, setWindowRect=true, unexpectedAlertBehaviour=}]
Session ID: 06f7fa8ecf02e01aef642b4fa758e0f1",6_UI_NB_BGB_LOAandCorro 2-1,text,false,,2783,0,1,2,0,0,0
